2015-08-02 08:02:58,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b02b23d: startup date [Sun Aug 02 08:02:58 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-10-25 16:22:07,377 | WARN  | Transport Connection to: tcp://127.0.0.1:53923 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53923@61616
2015-10-25 16:22:07,377 | WARN  | Transport Connection to: tcp://127.0.0.1:53921 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53921@61616
2015-10-25 16:26:08,276 | WARN  | Transport Connection to: tcp://127.0.0.1:53940 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53940@61616
2015-10-25 16:26:08,276 | WARN  | Transport Connection to: tcp://127.0.0.1:53938 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53938@61616
2015-10-25 16:26:25,369 | WARN  | Transport Connection to: tcp://127.0.0.1:53942 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53942@61616
2015-10-25 18:17:45,378 | WARN  | Transport Connection to: tcp://127.0.0.1:54467 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54467@61616
2015-10-25 18:17:45,378 | WARN  | Transport Connection to: tcp://127.0.0.1:54465 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54465@61616
2015-10-25 18:18:08,305 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-51382-1445806326939-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-35
2015-10-25 18:18:08,306 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-10-25 18:18:08,306 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-10-25 18:18:08,307 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-10-25 18:18:08,310 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/bin/macosx/../../data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-35
2015-10-25 18:18:08,310 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-10-25 18:18:08,310 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-10-25 18:18:08,310 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-10-25 18:18:08,330 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-51382-1445806326939-0:1) uptime 4 hours 26 minutes | org.apache.activemq.broker.BrokerService | Thread-35
2015-10-25 18:18:08,330 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-51382-1445806326939-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-35
2015-10-25 18:18:08,330 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@20dbc1cf: startup date [Sun Oct 25 13:52:05 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-35
2015-10-25 18:18:08,361 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-35
2015-10-25 18:18:12,435 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cdb5858: startup date [Sun Oct 25 18:18:12 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2015-10-25 18:18:13,048 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/bin/macosx/../../data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2015-10-25 18:18:13,063 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/bin/macosx/../../data/kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 18:18:13,278 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 18:18:13,300 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 18:18:13,344 | INFO  | Recovery replayed 2622 operations from the journal in 0.061 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 18:18:13,496 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54500-1445822293369-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 18:18:13,676 | INFO  | Listening for connections at: ssl://localhost:61617?transport.enabledCipherSuites=SSL_RSA_WITH_RC4_128_MD5,SSL_RSA_WITH_RC4_128_SHA,SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 18:18:13,676 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 18:18:13,677 | INFO  | Listening for connections at: tcp://Vinods-MacBook-Pro.local:61616?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 18:18:13,677 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 18:18:13,679 | INFO  | Listening for connections at: amqp://Vinods-MacBook-Pro.local:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 18:18:13,679 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 18:18:13,680 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54500-1445822293369-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 18:18:13,680 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 18:18:14,010 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2015-10-25 18:18:14,051 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2015-10-25 18:18:14,213 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | WrapperSimpleAppMain
2015-10-25 18:20:02,823 | WARN  | Transport Connection to: tcp://127.0.0.1:54507 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54507@61616
2015-10-25 18:20:02,824 | WARN  | Transport Connection to: tcp://127.0.0.1:54505 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54505@61616
2015-10-25 18:27:05,009 | WARN  | Transport Connection to: tcp://127.0.0.1:54520 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54520@61616
2015-10-25 18:27:05,009 | WARN  | Transport Connection to: tcp://127.0.0.1:54522 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54522@61616
2015-10-25 18:28:30,958 | WARN  | Transport Connection to: tcp://127.0.0.1:54527 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54527@61616
2015-10-25 18:28:30,958 | WARN  | Transport Connection to: tcp://127.0.0.1:54529 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54529@61616
2015-10-25 18:34:14,482 | WARN  | Transport Connection to: tcp://127.0.0.1:54547 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54547@61616
2015-10-25 18:34:14,482 | WARN  | Transport Connection to: tcp://127.0.0.1:54549 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54549@61616
2015-10-25 18:49:31,296 | WARN  | Transport Connection to: tcp://127.0.0.1:54671 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54671@61616
2015-10-25 18:49:31,296 | WARN  | Transport Connection to: tcp://127.0.0.1:54669 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54669@61616
2015-10-25 18:53:19,736 | WARN  | Transport Connection to: tcp://127.0.0.1:54706 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54706@61616
2015-10-25 18:53:19,736 | WARN  | Transport Connection to: tcp://127.0.0.1:54708 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54708@61616
2015-10-25 18:55:45,874 | WARN  | Transport Connection to: tcp://127.0.0.1:54722 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54722@61616
2015-10-25 18:55:45,874 | WARN  | Transport Connection to: tcp://127.0.0.1:54720 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54720@61616
2015-10-25 19:06:22,028 | WARN  | Transport Connection to: tcp://127.0.0.1:54841 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54841@61616
2015-10-25 19:06:22,028 | WARN  | Transport Connection to: tcp://127.0.0.1:54843 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54843@61616
2015-10-25 19:15:55,304 | WARN  | Transport Connection to: tcp://127.0.0.1:54867 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54867@61616
2015-10-25 19:15:55,304 | WARN  | Transport Connection to: tcp://127.0.0.1:54865 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54865@61616
2015-10-25 19:18:11,407 | WARN  | Transport Connection to: tcp://127.0.0.1:54958 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54958@61616
2015-10-25 19:18:11,407 | WARN  | Transport Connection to: tcp://127.0.0.1:54961 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54961@61616
2015-10-25 19:24:01,750 | WARN  | Transport Connection to: tcp://127.0.0.1:54968 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54968@61616
2015-10-25 19:24:01,750 | WARN  | Transport Connection to: tcp://127.0.0.1:54970 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54970@61616
2015-10-25 19:26:35,037 | WARN  | Transport Connection to: tcp://127.0.0.1:54985 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54985@61616
2015-10-25 19:26:35,037 | WARN  | Transport Connection to: tcp://127.0.0.1:54987 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54987@61616
2015-10-25 19:32:24,689 | WARN  | Transport Connection to: tcp://127.0.0.1:55026 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55026@61616
2015-10-25 19:32:24,689 | WARN  | Transport Connection to: tcp://127.0.0.1:55024 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55024@61616
2015-10-25 19:33:32,871 | WARN  | Transport Connection to: tcp://127.0.0.1:55142 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55142@61616
2015-10-25 19:33:32,871 | WARN  | Transport Connection to: tcp://127.0.0.1:55140 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55140@61616
2015-10-25 19:45:58,749 | WARN  | Transport Connection to: tcp://127.0.0.1:55240 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55240@61616
2015-10-25 19:45:58,749 | WARN  | Transport Connection to: tcp://127.0.0.1:55242 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55242@61616
2015-10-25 19:47:36,150 | WARN  | Transport Connection to: tcp://127.0.0.1:55248 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55248@61616
2015-10-25 19:47:36,150 | WARN  | Transport Connection to: tcp://127.0.0.1:55250 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55250@61616
2015-10-25 19:48:42,447 | WARN  | Transport Connection to: tcp://127.0.0.1:55258 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55258@61616
2015-10-25 19:48:42,447 | WARN  | Transport Connection to: tcp://127.0.0.1:55256 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55256@61616
2015-10-25 19:59:40,060 | WARN  | Transport Connection to: tcp://127.0.0.1:55276 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55276@61616
2015-10-25 19:59:40,060 | WARN  | Transport Connection to: tcp://127.0.0.1:55278 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55278@61616
2015-10-25 21:55:56,444 | WARN  | Transport Connection to: tcp://127.0.0.1:55752 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55752@61616
2015-10-25 21:55:56,444 | WARN  | Transport Connection to: tcp://127.0.0.1:55754 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55754@61616
2015-10-25 21:57:06,444 | WARN  | Transport Connection to: tcp://127.0.0.1:55762 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55762@61616
2015-10-25 21:57:06,444 | WARN  | Transport Connection to: tcp://127.0.0.1:55760 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55760@61616
2015-10-25 22:03:21,407 | WARN  | Transport Connection to: tcp://127.0.0.1:55922 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55922@61616
2015-10-25 22:03:21,407 | WARN  | Transport Connection to: tcp://127.0.0.1:55920 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55920@61616
2015-10-25 22:04:52,943 | WARN  | Transport Connection to: tcp://127.0.0.1:55926 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55926@61616
2015-10-25 22:04:52,943 | WARN  | Transport Connection to: tcp://127.0.0.1:55924 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55924@61616
2015-10-25 22:09:18,359 | WARN  | Transport Connection to: tcp://127.0.0.1:55958 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55958@61616
2015-10-25 22:09:18,359 | WARN  | Transport Connection to: tcp://127.0.0.1:55960 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55960@61616
2015-10-25 22:12:15,698 | WARN  | Transport Connection to: tcp://127.0.0.1:55972 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55972@61616
2015-10-25 22:12:15,699 | WARN  | Transport Connection to: tcp://127.0.0.1:55970 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55970@61616
2015-10-25 22:15:45,688 | WARN  | Transport Connection to: tcp://127.0.0.1:55992 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55992@61616
